-0.022479,-0.55247,-0.36119,-1.1633,-1.3707,-0.87014,-2.094,-1.6446,-2.4884,-1.0167
-0.41832,-0.55512,-0.53893,-1.2385,-0.39917,-2.0815,-1.9713,-2.3745,-2.4011,-3.4876
-0.32181,-0.68299,0.17218,0.55373,-1.3446,-1.5893,-0.47274,-2.9186,-0.35723,-2.6657
-0.12785,-0.96518,-2.8518,-1.6545,-1.3877,-0.86076,-1.105,-1.148,-0.86808,-1.5936
-0.7251,-1.4729,-0.91712,-1.1279,-0.9582,-1.1979,-0.31359,-2.174,-2.1107,-2.9858
-0.37146,-0.91259,-0.54726,-1.8782,-0.81338,-1.2038,-1.2948,-2.7167,-2.8112,-0.76468
0,-0.95271,-1.039,-0.75455,-2.2894,-4.4732,0.058379,-3.0373,3.1055,0.11224
0,-1.2715,-1.44,-0.89978,-1.2563,-0.049945,-1.6297,-0.58379,-1.7327,-2.5661
0,0,0.56871,-1.3085,-2.5007,-2.8236,-0.025669,-1.1952,-4.3906,-1.1797
0,0,-0.9931,-1.8981,-1.7761,-2.63,-1.173,-2.3744,-2.6297,-0.61116
0,0,0,-2.5966e+14,-0.54662,-3.0656,0.80826,-2.5505,-3.1956,0.066838
0,0,0,0,-0.55046,-2.5739,-4.049,0.55859,-2.2264,-0.19071
0,0,0,0,0,-1.4509,0.47122,-0.41313,-2.6184,0.17691
0,0,0,0,0,-1.8797,-4.0356,0.045073,-1.0649,-3.6474
0,0,0,0,0,0,-0.25504,-4.7898,0.96517,-4.441
0,0,0,0,0,0,0,-0.39399,-0.11588,0.0033897
0,0,0,0,0,0,0,0,-0.59971,0.4396
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
